datum,relation,trailer_geplant,trailer_benoetigt,trailer_linie_gefahren,sonderfahrten,trailer_ueberzaehlig,lademeter_aufkommen,lademeter_verschoben_auf_folgetag,auslastung_pct
2024-01-22,R29,3,3,3,0,0,33.3,0.0,81.6
2024-01-23,R29,2,2,2,0,0,20.3,0.0,74.6
2024-01-24,R29,1,1,1,0,0,7.1,0.0,52.2
2024-01-25,R29,1,2,1,0,0,19.7,7.2,100.0
2024-01-26,R29,1,3,1,1,0,18.5,0.7,94.4
2024-01-29,R29,3,2,3,0,1,17.1,0.0,41.9
2024-01-30,R29,3,2,3,0,1,23.7,0.0,58.1
2024-01-31,R29,1,1,1,0,0,10.6,0.0,77.9
2024-02-01,R29,2,2,2,0,0,20.3,0.0,74.6
2024-02-02,R29,2,1,2,0,1,9.6,0.0,35.3
2024-02-05,R29,3,2,3,0,1,17.1,0.0,41.9
2024-02-06,R29,2,2,2,0,0,17.7,0.0,65.1
2024-02-07,R29,1,2,1,0,0,15.3,2.8,100.0
2024-02-08,R29,2,3,2,0,0,22.4,0.2,92.6
2024-02-09,R29,1,1,1,0,0,10.3,0.0,76.9
2024-02-12,R29,2,2,2,0,0,17.7,0.0,65.1
2024-02-13,R29,2,2,2,0,0,18.4,0.0,67.6
2024-02-14,R29,2,2,2,0,0,24.4,0.0,89.7
2024-02-15,R29,3,2,3,0,1,22.3,0.0,54.7
2024-02-16,R29,1,1,1,0,0,12.5,0.0,91.9
2024-02-19,R29,2,3,2,0,0,29.0,4.0,100.0
2024-02-20,R29,2,3,2,0,0,22.5,1.5,97.3
2024-02-21,R29,2,2,2,0,0,12.3,0.0,50.6
2024-02-22,R29,2,2,2,0,0,18.6,0.0,68.4
2024-02-23,R29,2,1,2,0,1,7.0,0.0,25.7
2024-02-26,R29,3,2,3,0,1,19.6,0.0,48.0
2024-02-27,R29,3,2,3,0,1,19.9,0.0,48.8
2024-02-28,R29,2,1,2,0,1,10.7,0.0,39.3
2024-02-29,R29,2,2,2,0,0,22.6,0.0,83.1
2024-03-01,R29,1,2,1,0,0,17.0,4.5,100.0
2024-03-04,R29,3,3,3,0,0,23.1,0.0,56.6
2024-03-05,R29,2,3,2,1,0,31.0,0.0,76.0
2024-03-06,R29,2,2,2,0,0,22.5,0.0,82.7
2024-03-07,R29,2,2,2,0,0,22.3,0.0,82.0
2024-03-08,R29,2,1,2,0,1,12.4,0.0,45.6
2024-03-11,R29,3,2,3,0,1,21.9,0.0,53.7
2024-03-12,R29,2,2,2,0,0,21.0,0.0,77.2
2024-03-13,R29,2,2,2,0,0,21.5,0.0,79.0
2024-03-14,R29,2,2,2,0,0,18.5,0.0,68.0
2024-03-15,R29,1,2,1,0,0,15.9,3.4,100.0
2024-03-18,R29,3,2,3,0,1,17.6,0.0,43.1
2024-03-19,R29,2,2,2,0,0,15.6,0.0,57.4
2024-03-20,R29,2,2,2,0,0,19.2,0.0,70.6
2024-03-21,R29,3,2,3,0,1,20.9,0.0,51.2
2024-03-22,R29,1,2,1,0,0,14.8,2.3,100.0
2024-03-25,R29,3,2,3,0,1,16.7,0.0,40.9
2024-03-26,R29,3,3,3,0,0,28.5,0.0,69.9
2024-03-27,R29,2,2,2,0,0,20.2,0.0,74.3
2024-03-28,R29,2,3,2,1,0,37.2,0.0,91.2
2024-04-02,R29,2,2,2,0,0,23.9,0.0,87.9
2024-04-03,R29,3,2,3,0,1,24.9,0.0,61.0
2024-04-04,R29,3,3,3,0,0,30.1,0.0,73.8
2024-04-05,R29,1,2,1,0,0,14.9,2.4,100.0
2024-04-08,R29,2,2,2,0,0,17.7,0.0,65.1
2024-04-09,R29,2,2,2,0,0,19.8,0.0,72.8
2024-04-10,R29,2,2,2,0,0,19.4,0.0,71.3
2024-04-11,R29,3,3,3,0,0,31.0,0.0,76.0
2024-04-12,R29,1,1,1,0,0,9.0,0.0,66.2
2024-04-15,R29,1,2,1,0,0,23.2,10.7,100.0
2024-04-16,R29,2,4,2,1,0,27.3,0.5,93.1
2024-04-17,R29,2,2,2,0,0,16.7,0.0,63.1
2024-04-18,R29,3,2,3,0,1,22.0,0.0,53.9
2024-04-19,R29,1,2,1,0,0,15.6,3.1,100.0
2024-04-22,R29,2,2,2,0,0,10.3,0.0,37.9
2024-04-23,R29,3,2,3,0,1,20.1,0.0,49.3
2024-04-24,R29,3,2,3,0,1,20.4,0.0,50.0
2024-04-25,R29,3,2,3,0,1,19.6,0.0,48.0
2024-04-26,R29,1,2,1,0,0,14.7,2.2,100.0
2024-04-29,R29,2,2,2,0,0,11.3,0.0,41.5
2024-04-30,R29,3,3,3,0,0,36.3,0.0,89.0
2024-05-02,R29,2,2,2,0,0,18.0,0.0,66.2
2024-05-03,R29,2,2,2,0,0,17.8,0.0,65.4
2024-05-06,R29,2,2,2,0,0,14.3,0.0,52.6
2024-05-07,R29,3,3,3,0,0,27.2,0.0,66.7
2024-05-08,R29,2,2,2,0,0,18.4,0.0,67.6
2024-05-10,R29,1,2,1,0,0,12.8,0.3,94.1
2024-05-13,R29,2,1,2,0,1,11.6,0.0,42.6
2024-05-14,R29,3,3,3,0,0,31.6,0.0,77.5
2024-05-15,R29,2,2,2,0,0,12.8,0.0,47.1
2024-05-16,R29,2,3,2,0,0,28.3,3.3,100.0
2024-05-17,R29,2,2,2,0,0,15.7,0.0,69.8
2024-05-21,R29,3,3,3,0,0,27.9,0.0,68.4
2024-05-22,R29,2,2,2,0,0,13.3,0.0,48.9
2024-05-23,R29,3,3,3,0,0,34.2,0.0,83.8
2024-05-24,R29,1,1,1,0,0,8.3,0.0,61.0
2024-05-27,R29,1,2,1,1,0,20.8,0.0,76.5
2024-05-28,R29,3,2,3,0,1,23.4,0.0,57.4
2024-05-29,R29,2,2,2,0,0,16.8,0.0,61.8
2024-05-31,R29,1,1,1,0,0,8.7,0.0,64.0
2024-06-03,R29,2,2,2,0,0,16.9,0.0,62.1
2024-06-04,R29,2,4,2,0,0,47.1,22.1,100.0
2024-06-05,R29,2,3,2,1,0,10.4,0.0,79.6
2024-06-06,R29,2,2,2,0,0,22.2,0.0,81.6
2024-06-07,R29,1,1,1,0,0,12.4,0.0,91.2
2024-06-10,R29,2,2,2,0,0,17.6,0.0,64.7
2024-06-11,R29,3,2,3,0,1,22.0,0.0,53.9
2024-06-12,R29,2,2,2,0,0,13.3,0.0,48.9
2024-06-13,R29,2,3,2,0,0,29.7,4.7,100.0
2024-06-14,R29,1,3,1,1,0,22.0,1.7,98.1
2024-06-17,R29,2,2,2,0,0,18.4,0.0,67.6
2024-06-18,R29,2,3,2,0,0,25.7,0.7,94.5
2024-06-19,R29,2,1,2,0,1,8.9,0.0,35.2
2024-06-20,R29,3,2,3,0,1,22.7,0.0,55.6
2024-06-21,R29,1,1,1,0,0,11.8,0.0,86.8
2024-06-24,R29,2,2,2,0,0,16.3,0.0,59.9
2024-06-25,R29,3,2,3,0,1,18.5,0.0,45.3
2024-06-26,R29,1,1,1,0,0,11.5,0.0,84.6
2024-06-27,R29,3,2,3,0,1,22.5,0.0,55.1
2024-06-28,R29,1,2,1,0,0,13.9,1.4,100.0
2024-07-01,R29,2,2,2,0,0,19.7,0.0,72.4
2024-07-02,R29,3,3,3,0,0,28.8,0.0,70.6
2024-07-03,R29,1,2,1,1,0,18.5,0.0,68.0
2024-07-04,R29,2,2,2,0,0,23.6,0.0,86.8
2024-07-05,R29,1,1,1,0,0,10.8,0.0,79.4
2024-07-08,R29,2,2,2,0,0,20.5,0.0,75.4
2024-07-09,R29,3,3,3,0,0,27.1,0.0,66.4
2024-07-10,R29,1,2,1,0,0,15.9,3.4,100.0
2024-07-11,R29,2,3,2,1,0,33.9,0.0,91.4
2024-07-12,R29,1,1,1,0,0,9.4,0.0,69.1
2024-07-15,R29,2,2,2,0,0,19.7,0.0,72.4
2024-07-16,R29,3,3,3,0,0,29.5,0.0,72.3
2024-07-17,R29,1,2,1,1,0,22.7,0.0,83.5
2024-07-18,R29,3,2,3,0,1,18.8,0.0,46.1
2024-07-19,R29,1,1,1,0,0,10.6,0.0,77.9
2024-07-22,R29,2,2,2,0,0,23.0,0.0,84.6
2024-07-23,R29,3,3,3,0,0,35.3,0.0,86.5
2024-07-24,R29,2,2,2,0,0,13.8,0.0,50.7
2024-07-25,R29,2,2,2,0,0,22.6,0.0,83.1
2024-07-26,R29,1,2,1,1,0,19.5,0.0,71.7
2024-07-29,R29,2,1,2,0,1,9.3,0.0,34.2
2024-07-30,R29,3,2,3,0,1,23.6,0.0,57.8
2024-07-31,R29,2,1,2,0,1,10.2,0.0,37.5
2024-08-01,R29,2,2,2,0,0,20.5,0.0,75.4
2024-08-02,R29,1,2,1,0,0,17.5,5.0,100.0
2024-08-05,R29,1,1,1,0,0,5.4,0.0,39.7
2024-08-06,R29,2,2,2,0,0,20.7,0.0,76.1
2024-08-07,R29,1,1,1,0,0,7.7,0.0,56.6
2024-08-08,R29,2,1,2,0,1,9.2,0.0,33.8
2024-08-09,R29,1,1,1,0,0,6.8,0.0,50.0
2024-08-12,R29,1,2,1,0,0,14.9,2.4,100.0
2024-08-13,R29,2,2,2,0,0,17.5,0.0,73.1
2024-08-14,R29,1,1,1,0,0,9.7,0.0,71.3
2024-08-15,R29,2,2,2,0,0,22.4,0.0,82.4
2024-08-16,R29,1,1,1,0,0,11.5,0.0,84.6
2024-08-19,R29,2,2,2,0,0,18.8,0.0,69.1
2024-08-20,R29,2,2,2,0,0,21.0,0.0,77.2
2024-08-21,R29,1,2,1,0,0,20.2,7.7,100.0
2024-08-22,R29,2,4,2,2,0,35.7,0.0,79.8
2024-08-23,R29,1,2,1,0,0,19.0,6.5,100.0
2024-08-26,R29,2,3,2,0,0,20.2,1.7,74.3
2024-08-27,R29,2,2,2,0,0,21.4,0.0,84.8
2024-08-28,R29,2,1,2,0,1,7.4,0.0,27.2
2024-08-29,R29,3,2,3,0,1,23.2,0.0,56.9
2024-08-30,R29,1,1,1,0,0,12.0,0.0,88.2
2024-09-02,R29,3,2,3,0,1,22.0,0.0,53.9
2024-09-03,R29,2,3,2,0,0,26.3,1.3,96.7
2024-09-04,R29,1,2,1,0,0,12.9,1.7,100.0
2024-09-05,R29,2,3,2,0,0,26.9,3.5,100.0
2024-09-06,R29,1,2,1,1,0,16.9,0.0,75.1
2024-09-09,R29,3,2,3,0,1,19.3,0.0,47.3
2024-09-10,R29,3,2,3,0,1,20.8,0.0,51.0
2024-09-11,R29,1,2,1,0,0,14.6,2.1,100.0
2024-09-12,R29,2,3,2,0,0,33.8,10.9,100.0
2024-09-13,R29,1,2,1,1,0,9.8,0.0,76.0
2024-09-16,R29,3,2,3,0,1,23.9,0.0,58.6
2024-09-17,R29,3,3,3,0,0,27.0,0.0,66.2
2024-09-18,R29,1,1,1,0,0,12.1,0.0,89.0
2024-09-19,R29,3,3,3,0,0,29.7,0.0,72.8
2024-09-20,R29,2,2,2,0,0,19.8,0.0,72.8
2024-09-23,R29,2,2,2,0,0,18.4,0.0,67.6
2024-09-24,R29,3,3,3,0,0,30.0,0.0,73.5
2024-09-25,R29,1,2,1,0,0,17.0,4.5,100.0
2024-09-26,R29,3,4,3,0,0,35.5,2.5,98.0
2024-09-27,R29,2,2,2,0,0,12.4,0.0,54.6
2024-09-30,R29,2,1,2,0,1,11.2,0.0,41.2
2024-10-01,R29,3,2,3,0,1,20.6,0.0,50.5
2024-10-02,R29,1,2,1,1,0,17.6,0.0,64.7
2024-10-04,R29,2,1,2,0,1,6.1,0.0,22.4
2024-10-07,R29,2,2,2,0,0,23.6,0.0,86.8
2024-10-08,R29,2,2,2,0,0,22.6,0.0,83.1
2024-10-09,R29,2,2,2,0,0,17.4,0.0,64.0
2024-10-10,R29,4,2,4,0,2,16.2,0.0,29.8
2024-10-11,R29,1,1,1,0,0,10.7,0.0,78.7
2024-10-14,R29,2,2,2,0,0,16.2,0.0,59.6
2024-10-15,R29,1,2,1,0,0,19.3,6.8,100.0
2024-10-16,R29,2,2,2,0,0,12.5,0.0,70.9
2024-10-17,R29,2,3,2,1,0,30.7,0.0,75.2
2024-10-18,R29,1,2,1,0,0,12.6,0.1,92.6
2024-10-21,R29,3,2,3,0,1,13.3,0.0,32.6
2024-10-22,R29,2,2,2,0,0,21.6,0.0,79.4
2024-10-23,R29,1,2,1,1,0,18.2,0.0,66.9
2024-10-24,R29,3,3,3,0,0,26.2,0.0,64.2
2024-10-25,R29,1,2,1,0,0,14.4,1.9,100.0
2024-10-28,R29,2,2,2,0,0,17.4,0.0,64.0
2024-10-29,R29,2,4,2,2,0,48.7,0.0,89.5
2024-10-30,R29,2,2,2,0,0,18.2,0.0,66.9
2024-10-31,R29,3,3,3,0,0,31.8,0.0,77.9
2024-11-04,R29,3,2,3,0,1,24.9,0.0,61.0
2024-11-05,R29,3,2,3,0,1,18.2,0.0,44.6
2024-11-06,R29,2,2,2,0,0,13.3,0.0,48.9
2024-11-07,R29,3,3,3,0,0,29.1,0.0,71.3
2024-11-08,R29,2,2,2,0,0,12.8,0.0,47.1
2024-11-11,R29,3,2,3,0,1,13.4,0.0,32.8
2024-11-12,R29,3,3,3,0,0,30.4,0.0,74.5
2024-11-13,R29,2,2,2,0,0,13.8,0.0,50.7
2024-11-14,R29,3,1,3,0,2,8.4,0.0,20.6
2024-11-15,R29,1,2,1,0,0,15.2,2.7,100.0
2024-11-18,R29,3,2,3,0,1,18.9,0.0,46.3
2024-11-19,R29,3,3,3,0,0,28.2,0.0,69.1
2024-11-20,R29,2,2,2,0,0,15.1,0.0,55.5
2024-11-21,R29,3,2,3,0,1,23.7,0.0,58.1
2024-11-22,R29,1,1,1,0,0,12.3,0.0,90.4
2024-11-25,R29,3,2,3,0,1,13.4,0.0,32.8
2024-11-26,R29,3,3,3,0,0,27.1,0.0,66.4
2024-11-27,R29,2,2,2,0,0,19.8,0.0,72.8
2024-11-28,R29,2,3,2,0,0,27.7,2.7,100.0
2024-11-29,R29,1,2,1,1,0,20.9,0.0,86.7
2024-12-02,R29,3,2,3,0,1,19.2,0.0,47.1
2024-12-03,R29,3,3,3,0,0,29.9,0.0,73.3
2024-12-04,R29,2,2,2,0,0,18.5,0.0,68.0
2024-12-05,R29,3,2,3,0,1,18.1,0.0,44.4
2024-12-06,R29,1,2,1,1,0,18.2,0.0,66.9
2024-12-09,R29,2,2,2,0,0,13.3,0.0,48.9
2024-12-10,R29,3,2,3,0,1,24.3,0.0,59.6
2024-12-11,R29,2,2,2,0,0,16.1,0.0,59.2
2024-12-12,R29,2,2,2,0,0,17.4,0.0,64.0
2024-12-13,R29,2,1,2,0,1,8.6,0.0,31.6
2024-12-16,R29,2,2,2,0,0,17.6,0.0,64.7
2024-12-17,R29,2,2,2,0,0,21.6,0.0,79.4
2024-12-18,R29,2,2,2,0,0,22.3,0.0,82.0
2024-12-19,R29,2,2,2,0,0,23.5,0.0,86.4
2024-12-20,R29,1,2,1,0,0,13.1,0.6,96.3
2024-12-23,R29,3,1,3,0,2,4.6,0.0,11.3
2024-12-24,R29,2,2,2,0,0,17.4,0.0,64.0
2024-12-27,R29,2,1,2,0,1,2.3,0.0,8.5
2024-12-30,R29,2,1,2,0,1,4.8,0.0,17.6
2024-12-31,R29,2,2,2,0,0,16.5,0.0,60.7
2025-01-02,R29,2,2,2,0,0,19.4,0.0,71.3
2025-01-03,R29,1,2,1,0,0,13.3,0.8,97.8
2025-01-07,R29,2,2,2,0,0,15.9,0.0,58.5
2025-01-08,R29,2,1,2,0,1,11.9,0.0,43.8
2025-01-09,R29,2,2,2,0,0,24.1,0.0,88.6
2025-01-10,R29,2,1,2,0,1,11.9,0.0,43.8
2025-01-13,R29,2,1,2,0,1,12.1,0.0,44.5
2025-01-14,R29,2,2,2,0,0,18.7,0.0,68.7
2025-01-15,R29,1,2,1,0,0,13.6,1.1,100.0
2025-01-16,R29,1,2,1,0,0,18.0,6.6,100.0
2025-01-17,R29,1,2,1,1,0,15.5,0.0,81.2
2025-01-20,R29,3,2,3,0,1,20.7,0.0,50.7
2025-01-21,R29,2,2,2,0,0,22.7,0.0,83.5
2025-01-22,R29,2,2,2,0,0,17.3,0.0,63.6
2025-01-23,R29,3,2,3,0,1,23.0,0.0,56.4
2025-01-24,R29,2,1,2,0,1,10.8,0.0,39.7
2025-01-27,R29,1,2,1,0,0,14.4,1.9,100.0
2025-01-28,R29,2,1,2,0,1,10.6,0.0,45.9
2025-01-29,R29,2,2,2,0,0,18.9,0.0,69.5
2025-01-30,R29,1,2,1,0,0,23.6,11.1,100.0
2025-01-31,R29,1,2,1,1,0,12.8,0.0,87.8
2025-02-03,R29,2,2,2,0,0,18.9,0.0,69.5
2025-02-04,R29,1,3,1,1,0,28.2,3.2,100.0
2025-02-05,R29,2,2,2,0,0,12.5,0.0,57.6
2025-02-06,R29,3,2,3,0,1,24.2,0.0,59.3
2025-02-07,R29,1,1,1,0,0,12.4,0.0,91.2
2025-02-10,R29,2,2,2,0,0,17.0,0.0,62.5
2025-02-11,R29,3,2,3,0,1,20.5,0.0,50.2
2025-02-12,R29,3,2,3,0,1,24.6,0.0,60.3
2025-02-13,R29,2,3,2,0,0,26.7,1.7,98.2
2025-02-14,R29,1,1,1,0,0,9.3,0.0,80.7
2025-02-17,R29,3,2,3,0,1,19.7,0.0,48.3
2025-02-18,R29,3,4,3,0,0,40.9,3.4,100.0
2025-02-19,R29,2,2,2,0,0,15.1,0.0,67.9
2025-02-20,R29,3,2,3,0,1,17.8,0.0,43.6
2025-02-21,R29,1,2,1,0,0,15.0,2.5,100.0
2025-02-24,R29,2,2,2,0,0,15.7,0.0,57.7
2025-02-25,R29,3,3,3,0,0,28.9,0.0,70.8
2025-02-26,R29,2,2,2,0,0,13.4,0.0,49.3
2025-02-27,R29,3,2,3,0,1,16.5,0.0,40.4
2025-02-28,R29,1,2,1,0,0,15.1,2.6,100.0
2025-03-03,R29,2,3,2,0,0,24.9,2.5,91.5
2025-03-04,R29,3,3,3,0,0,28.3,0.0,75.4
2025-03-05,R29,2,2,2,0,0,14.1,0.0,51.8
2025-03-06,R29,2,2,2,0,0,19.3,0.0,71.0
2025-03-07,R29,1,1,1,0,0,11.9,0.0,87.5
2025-03-10,R29,3,3,3,0,0,26.8,0.0,65.7
2025-03-11,R29,2,3,2,0,0,25.9,0.9,95.2
2025-03-12,R29,3,4,3,0,0,36.9,0.2,92.6
2025-03-13,R29,2,2,2,0,0,17.4,0.0,64.9
2025-03-14,R29,1,2,1,1,0,19.8,0.0,72.8
2025-03-17,R29,3,2,3,0,1,16.6,0.0,40.7
2025-03-18,R29,2,3,2,0,0,27.8,2.8,100.0
2025-03-19,R29,3,2,3,0,1,18.1,0.0,51.2
2025-03-20,R29,1,2,1,1,0,19.9,0.0,73.2
2025-03-21,R29,1,2,1,1,0,24.2,0.0,89.0
2025-03-24,R29,3,2,3,0,1,15.2,0.0,37.3
2025-03-25,R29,3,2,3,0,1,24.2,0.0,59.3
2025-03-26,R29,3,2,3,0,1,23.6,0.0,57.8
2025-03-27,R29,3,2,3,0,1,20.2,0.0,49.5
2025-03-28,R29,1,2,1,0,0,13.6,1.1,100.0
2025-03-31,R29,3,2,3,0,1,16.3,0.0,40.0
2025-04-01,R29,2,3,2,1,0,36.5,0.0,89.5
2025-04-02,R29,2,2,2,0,0,14.9,0.0,54.8
2025-04-03,R29,2,2,2,0,0,20.1,0.0,73.9
2025-04-04,R29,2,2,2,0,0,14.2,0.0,52.2
2025-04-07,R29,3,2,3,0,1,15.5,0.0,38.0
2025-04-08,R29,2,3,2,0,0,28.8,3.8,100.0
2025-04-09,R29,2,2,2,0,0,18.4,0.0,81.5
2025-04-10,R29,2,3,2,0,0,28.6,3.6,100.0
2025-04-11,R29,2,2,2,0,0,15.1,0.0,68.7
2025-04-14,R29,2,2,2,0,0,17.9,0.0,65.8
2025-04-15,R29,4,2,4,0,2,24.6,0.0,45.2
2025-04-16,R29,1,2,1,1,0,21.1,0.0,77.6
2025-04-17,R29,2,3,2,0,0,29.9,4.9,100.0
2025-04-22,R29,2,3,2,0,0,24.5,4.4,90.1
2025-04-23,R29,2,2,2,0,0,13.3,0.0,64.9
2025-04-24,R29,3,3,3,0,0,25.8,0.0,63.2
2025-04-25,R29,2,1,2,0,1,12.4,0.0,45.6
2025-04-28,R29,2,3,2,0,0,25.5,0.5,93.8
2025-04-29,R29,4,3,4,0,1,27.6,0.0,51.6
2025-04-30,R29,2,3,2,0,0,27.4,2.4,100.0
2025-05-02,R29,2,2,2,0,0,11.2,0.0,41.2
2025-05-05,R29,3,2,3,0,1,14.6,0.0,35.8
2025-05-06,R29,3,3,3,0,0,26.4,0.0,64.7
2025-05-07,R29,3,3,3,0,0,26.5,0.0,65.0
2025-05-08,R29,4,3,4,0,1,26.4,0.0,48.5
2025-05-09,R29,1,1,1,0,0,12.1,0.0,89.0
2025-05-12,R29,2,2,2,0,0,14.5,0.0,53.3
2025-05-13,R29,3,3,3,0,0,35.7,0.0,87.5
2025-05-14,R29,3,1,3,0,2,10.7,0.0,26.2
2025-05-15,R29,3,3,3,0,0,26.4,0.0,64.7
2025-05-16,R29,2,2,2,0,0,21.0,0.0,77.2
2025-05-19,R29,3,2,3,0,1,12.7,0.0,31.1
2025-05-20,R29,3,3,3,0,0,26.2,0.0,64.2
2025-05-21,R29,2,2,2,0,0,16.1,0.0,59.2
2025-05-22,R29,2,3,2,1,0,35.1,0.0,86.0
2025-05-23,R29,2,2,2,0,0,13.9,0.0,51.1
2025-05-26,R29,2,2,2,0,0,14.5,0.0,53.3
2025-05-27,R29,2,3,2,0,0,27.1,2.1,99.6
2025-05-28,R29,2,2,2,0,0,22.2,0.0,89.3
2025-05-30,R29,1,1,1,0,0,8.9,0.0,65.4
2025-06-02,R29,2,2,2,0,0,16.6,0.0,61.0
2025-06-03,R29,3,3,3,0,0,35.1,0.0,86.0
2025-06-04,R29,1,1,1,0,0,12.1,0.0,89.0
2025-06-05,R29,3,3,3,0,0,26.1,0.0,64.0
2025-06-06,R29,1,2,1,0,0,16.6,4.1,100.0
2025-06-10,R29,3,3,3,0,0,29.2,0.0,71.6
2025-06-11,R29,1,1,1,0,0,12.4,0.0,91.2
2025-06-12,R29,3,3,3,0,0,31.5,0.0,77.2
2025-06-13,R29,2,1,2,0,1,12.5,0.0,46.0
2025-06-16,R29,2,3,2,0,0,26.1,1.1,96.0
2025-06-17,R29,3,3,3,0,0,27.6,0.0,70.3
2025-06-18,R29,1,2,1,1,0,19.9,0.0,73.2
2025-06-20,R29,1,1,1,0,0,6.8,0.0,50.0
2025-06-23,R29,3,2,3,0,1,17.8,0.0,43.6
2025-06-24,R29,3,3,3,0,0,26.8,0.0,65.7
2025-06-25,R29,2,3,2,0,0,25.6,0.6,94.1
2025-06-26,R29,3,3,3,0,0,32.9,0.0,82.0
2025-06-27,R29,2,2,2,0,0,13.4,0.0,49.3
2025-06-30,R29,2,2,2,0,0,14.8,0.0,54.4
2025-07-01,R29,3,3,3,0,0,25.7,0.0,63.0
2025-07-02,R29,3,2,3,0,1,13.4,0.0,32.8
2025-07-03,R29,3,3,3,0,0,27.2,0.0,66.7
2025-07-04,R29,1,2,1,1,0,23.7,0.0,87.1
2025-07-07,R29,3,2,3,0,1,14.9,0.0,36.5
2025-07-08,R29,3,3,3,0,0,25.3,0.0,62.0
2025-07-09,R29,3,2,3,0,1,15.0,0.0,36.8
2025-07-10,R29,3,3,3,0,0,35.0,0.0,85.8
2025-07-11,R29,1,1,1,0,0,11.0,0.0,80.9
2025-07-14,R29,3,2,3,0,1,19.6,0.0,48.0
2025-07-15,R29,3,2,3,0,1,23.3,0.0,57.1
2025-07-16,R29,2,2,2,0,0,18.1,0.0,66.5
2025-07-17,R29,2,4,2,1,0,37.9,0.4,92.9
2025-07-18,R29,1,2,1,0,0,12.2,0.1,92.4
2025-07-21,R29,3,2,3,0,1,13.0,0.0,31.9
2025-07-22,R29,2,2,2,0,0,24.0,0.0,88.2
2025-07-23,R29,2,2,2,0,0,19.1,0.0,70.2
2025-07-24,R29,4,3,4,0,1,28.0,0.0,51.5
2025-07-25,R29,1,2,1,1,0,21.0,0.0,77.2
2025-07-28,R29,2,1,2,0,1,9.6,0.0,35.3
2025-07-29,R29,2,3,2,0,0,25.7,0.7,94.5
2025-07-30,R29,2,2,2,0,0,15.2,0.0,58.4
2025-07-31,R29,3,1,3,0,2,12.2,0.0,29.9
2025-08-01,R29,2,1,2,0,1,11.9,0.0,43.7
2025-08-04,R29,2,1,2,0,1,3.1,0.0,11.4
2025-08-05,R29,2,2,2,0,0,22.7,0.0,83.5
2025-08-06,R29,2,1,2,0,1,7.3,0.0,26.8
2025-08-07,R29,1,2,1,1,0,19.3,0.0,71.0
2025-08-08,R29,1,1,1,0,0,8.2,0.0,60.3
2025-08-11,R29,2,2,2,0,0,15.5,0.0,57.0
2025-08-12,R29,3,3,3,0,0,29.5,0.0,72.3
2025-08-13,R29,2,2,2,0,0,12.6,0.0,46.3
2025-08-14,R29,2,2,2,0,0,23.1,0.0,84.9
2025-08-15,R29,1,1,1,0,0,1.5,0.0,11.0
2025-08-18,R29,2,1,2,0,1,6.3,0.0,23.2
2025-08-19,R29,2,2,2,0,0,23.2,0.0,85.3
2025-08-20,R29,2,1,2,0,1,8.4,0.0,30.9
2025-08-21,R29,2,2,2,0,0,15.2,0.0,55.9
2025-08-22,R29,1,1,1,0,0,10.0,0.0,73.5
2025-08-25,R29,2,2,2,0,0,22.0,0.0,80.9
2025-08-26,R29,2,2,2,0,0,20.7,0.0,76.1
2025-08-27,R29,1,2,1,0,0,15.1,2.6,100.0
2025-08-28,R29,2,2,2,0,0,21.2,0.0,87.5
2025-08-29,R29,1,1,1,0,0,9.1,0.0,66.9
2025-09-01,R29,2,2,2,0,0,16.7,0.0,61.4
2025-09-02,R29,2,2,2,0,0,18.8,0.0,69.1
2025-09-03,R29,1,2,1,0,0,12.6,0.1,92.6
2025-09-04,R29,1,3,1,0,0,29.1,16.7,100.0
2025-09-05,R29,1,3,1,1,0,13.2,4.9,100.0
2025-09-08,R29,2,2,2,0,0,14.6,0.0,53.7
2025-09-09,R29,2,2,2,0,0,18.5,0.0,68.0
2025-09-10,R29,1,1,1,0,0,10.1,0.0,74.3
2025-09-11,R29,3,2,3,0,1,24.0,0.0,58.8
2025-09-12,R29,2,2,2,0,0,14.5,0.0,53.3
2025-09-15,R29,2,2,2,0,0,22.6,0.0,83.1
2025-09-16,R29,3,3,3,0,0,32.3,0.0,79.2
2025-09-17,R29,2,2,2,0,0,19.8,0.0,72.8
2025-09-18,R29,2,3,2,0,0,28.9,3.9,100.0
2025-09-19,R29,2,2,2,0,0,15.8,0.0,72.3
2025-09-22,R29,2,2,2,0,0,16.1,0.0,59.2
2025-09-23,R29,3,3,3,0,0,26.1,0.0,64.0
2025-09-24,R29,1,2,1,0,0,13.1,0.6,96.3
2025-09-25,R29,3,3,3,0,0,28.8,0.0,72.0
2025-09-26,R29,2,1,2,0,1,11.9,0.0,43.7
2025-09-29,R29,2,2,2,0,0,18.7,0.0,68.7
2025-09-30,R29,3,4,3,0,0,42.2,4.7,100.0
2025-10-01,R29,2,3,2,0,0,21.5,1.1,96.2
2025-10-02,R29,2,4,2,2,0,42.1,0.0,79.5
2025-10-06,R29,2,2,2,0,0,20.0,0.0,73.5
2025-10-07,R29,3,2,3,0,1,16.1,0.0,39.5
2025-10-08,R29,2,2,2,0,0,18.1,0.0,66.5
2025-10-09,R29,3,3,3,0,0,25.4,0.0,62.3
2025-10-10,R29,1,1,1,0,0,12.2,0.0,89.7
2025-10-13,R29,2,2,2,0,0,17.5,0.0,64.3
2025-10-14,R29,3,3,3,0,0,32.2,0.0,78.9
2025-10-15,R29,2,2,2,0,0,14.2,0.0,52.2
